id,date,store_nbr,item_nbr,unit_sales,onpromotion
101690540,2017-01-02,1,211203,4.0,True
101690541,2017-01-02,1,211205,1.0,False
101690542,2017-01-02,1,212550,2.0,False
101690543,2017-01-02,1,213653,1.0,False
101690544,2017-01-02,1,214381,1.0,False
101690545,2017-01-02,1,214862,2.0,False
101690546,2017-01-02,1,215332,2.0,False
101690547,2017-01-02,1,215352,10.0,False
101690548,2017-01-02,1,215356,1.0,False
101690549,2017-01-02,1,215896,5.0,False
101690550,2017-01-02,1,220435,5.0,False
101690551,2017-01-02,1,220613,1.0,False
101690552,2017-01-02,1,222879,3.0,False
101690553,2017-01-02,1,223434,1.0,False
101690554,2017-01-02,1,223463,1.0,False
101690555,2017-01-02,1,226126,2.0,False
101690556,2017-01-02,1,226857,6.0,False
101690557,2017-01-02,1,227111,2.0,False
101690558,2017-01-02,1,252698,1.242,False
101690559,2017-01-02,1,252972,1.0,False
101690560,2017-01-02,1,255202,4.0,False
101690561,2017-01-02,1,258268,3.0,False
101690562,2017-01-02,1,258376,3.0,False
101690563,2017-01-02,1,258396,4.0,False
101690564,2017-01-02,1,260893,2.0,False
101690565,2017-01-02,1,261052,2.0,False
101690566,2017-01-02,1,261053,8.0,False
101690567,2017-01-02,1,261700,4.0,False
101690568,2017-01-02,1,262991,4.0,False
101690569,2017-01-02,1,264576,4.0,False
101690570,2017-01-02,1,264753,2.0,False
101690571,2017-01-02,1,265086,2.0,False
101690572,2017-01-02,1,265237,2.0,False
101690573,2017-01-02,1,265254,2.0,False
101690574,2017-01-02,1,265279,3.0,False
101690575,2017-01-02,1,265382,2.0,False
101690576,2017-01-02,1,265559,14.0,False
101690577,2017-01-02,1,265700,1.0,False
101690578,2017-01-02,1,268440,1.0,False
101690579,2017-01-02,1,268664,1.0,False
101690580,2017-01-02,1,268676,1.0,False
101690581,2017-01-02,1,269029,8.0,False
101690582,2017-01-02,1,270522,3.0,False
101690583,2017-01-02,1,271479,2.0,True
101690584,2017-01-02,1,273528,6.0,False
101690585,2017-01-02,1,275823,4.0,False
101690586,2017-01-02,1,275826,2.0,False
101690587,2017-01-02,1,279157,5.0,False
101690588,2017-01-02,1,302995,1.0,False
101690589,2017-01-02,1,302997,2.0,False
101690590,2017-01-02,1,302998,2.0,False
101690591,2017-01-02,1,305079,5.0,False
101690592,2017-01-02,1,305080,9.0,False
101690593,2017-01-02,1,305229,7.0,False
101690594,2017-01-02,1,305341,2.0,True
101690595,2017-01-02,1,308766,1.0,False
101690596,2017-01-02,1,310644,2.0,False
101690597,2017-01-02,1,310671,3.0,False
101690598,2017-01-02,1,311954,1.0,False
101690599,2017-01-02,1,311994,9.819,False
101690600,2017-01-02,1,312113,4.0,False
101690601,2017-01-02,1,314384,17.0,False
101690602,2017-01-02,1,314393,2.0,False
101690603,2017-01-02,1,314570,2.0,False
101690604,2017-01-02,1,314879,1.0,False
101690605,2017-01-02,1,314880,3.0,False
101690606,2017-01-02,1,314881,2.0,False
101690607,2017-01-02,1,315176,5.0,False
101690608,2017-01-02,1,315178,8.0,False
101690609,2017-01-02,1,315180,3.0,False
101690610,2017-01-02,1,315220,3.0,False
101690611,2017-01-02,1,315221,5.0,False
101690612,2017-01-02,1,315277,2.0,False
101690613,2017-01-02,1,315320,1.0,False
101690614,2017-01-02,1,315322,1.0,False
101690615,2017-01-02,1,315460,2.0,True
101690616,2017-01-02,1,315463,2.0,False
101690617,2017-01-02,1,315474,4.0,False
101690618,2017-01-02,1,315712,4.0,False
101690619,2017-01-02,1,318935,3.0,True
101690620,2017-01-02,1,319094,1.0,False
101690621,2017-01-02,1,319095,7.0,False
101690622,2017-01-02,1,320682,5.0,True
101690623,2017-01-02,1,322095,1.0,False
101690624,2017-01-02,1,323013,4.0,False
101690625,2017-01-02,1,323921,1.0,False
101690626,2017-01-02,1,326951,1.0,False
101690627,2017-01-02,1,329071,3.0,False
101690628,2017-01-02,1,329362,1.0,False
101690629,2017-01-02,1,329397,3.0,False
101690630,2017-01-02,1,346065,8.0,True
101690631,2017-01-02,1,355090,1.0,True
101690632,2017-01-02,1,357963,1.0,False
101690633,2017-01-02,1,358100,2.0,False
101690634,2017-01-02,1,358231,8.0,False
101690635,2017-01-02,1,358272,2.0,False
101690636,2017-01-02,1,358519,2.0,False
101690637,2017-01-02,1,358561,1.0,False
101690638,2017-01-02,1,359913,3.0,False
101690639,2017-01-02,1,360313,2.0,False
101690640,2017-01-02,1,360314,3.0,False
101690641,2017-01-02,1,360704,1.0,False
101690642,2017-01-02,1,361502,1.0,False
101690643,2017-01-02,1,363049,5.0,False
101690644,2017-01-02,1,363868,13.0,False
101690645,2017-01-02,1,363889,1.0,False
101690646,2017-01-02,1,363895,3.0,True
101690647,2017-01-02,1,364606,17.0,False
101690648,2017-01-02,1,364738,28.0,False
101690649,2017-01-02,1,364829,1.0,False
101690650,2017-01-02,1,364832,1.0,False
101690651,2017-01-02,1,364865,6.0,False
101690652,2017-01-02,1,368139,2.0,False
101690653,2017-01-02,1,368140,1.0,False
101690654,2017-01-02,1,368213,3.0,False
101690655,2017-01-02,1,368260,2.0,False
101690656,2017-01-02,1,368419,1.0,True
101690657,2017-01-02,1,368628,17.0,False
101690658,2017-01-02,1,369432,1.0,False
101690659,2017-01-02,1,370042,3.0,False
101690660,2017-01-02,1,371130,1.0,True
101690661,2017-01-02,1,371434,1.0,False
101690662,2017-01-02,1,371437,1.0,False
101690663,2017-01-02,1,372480,1.0,False
101690664,2017-01-02,1,373152,1.0,False
101690665,2017-01-02,1,374464,2.0,False
101690666,2017-01-02,1,376427,4.0,False
101690667,2017-01-02,1,378332,1.0,False
101690668,2017-01-02,1,378685,7.0,True
101690669,2017-01-02,1,401817,10.0,False
101690670,2017-01-02,1,402174,2.0,False
101690671,2017-01-02,1,404336,6.0,False
101690672,2017-01-02,1,404442,4.0,False
101690673,2017-01-02,1,407499,10.0,False
101690674,2017-01-02,1,407542,1.0,False
101690675,2017-01-02,1,407769,4.0,False
101690676,2017-01-02,1,410257,10.0,False
101690677,2017-01-02,1,410866,2.0,False
101690678,2017-01-02,1,413987,1.0,False
101690679,2017-01-02,1,414305,3.0,False
101690680,2017-01-02,1,414353,8.0,False
101690681,2017-01-02,1,414421,3.0,False
101690682,2017-01-02,1,414454,5.0,False
101690683,2017-01-02,1,414455,18.0,False
101690684,2017-01-02,1,414620,8.0,False
101690685,2017-01-02,1,414621,9.0,True
101690686,2017-01-02,1,414623,3.0,True
101690687,2017-01-02,1,414750,2.0,False
101690688,2017-01-02,1,414752,1.0,False
101690689,2017-01-02,1,414888,1.0,False
101690690,2017-01-02,1,417765,1.0,False
101690691,2017-01-02,1,418235,14.0,False
101690692,2017-01-02,1,418238,1.0,False
101690693,2017-01-02,1,421066,1.0,False
101690694,2017-01-02,1,422452,1.0,False
101690695,2017-01-02,1,426155,3.0,False
101690696,2017-01-02,1,428054,1.0,False
101690697,2017-01-02,1,437609,1.0,False
101690698,2017-01-02,1,452212,4.0,False
101690699,2017-01-02,1,454589,1.0,False
101690700,2017-01-02,1,454593,1.0,False
101690701,2017-01-02,1,454596,3.0,False
101690702,2017-01-02,1,456875,1.0,False
101690703,2017-01-02,1,457424,2.0,False
101690704,2017-01-02,1,457425,1.0,False
101690705,2017-01-02,1,457688,1.0,False
101690706,2017-01-02,1,457727,3.0,False
101690707,2017-01-02,1,459762,4.0,False
101690708,2017-01-02,1,459801,2.0,False
101690709,2017-01-02,1,459804,1.0,False
101690710,2017-01-02,1,461432,1.0,False
101690711,2017-01-02,1,462673,1.0,False
101690712,2017-01-02,1,463598,2.0,False
101690713,2017-01-02,1,463901,2.0,False
101690714,2017-01-02,1,464263,1.0,False
101690715,2017-01-02,1,464333,1.0,False
101690716,2017-01-02,1,464334,5.0,False
101690717,2017-01-02,1,464339,3.0,False
101690718,2017-01-02,1,464374,8.0,True
101690719,2017-01-02,1,464385,3.0,False
101690720,2017-01-02,1,464536,3.0,False
101690721,2017-01-02,1,468057,3.0,False
101690722,2017-01-02,1,468265,1.0,False
101690723,2017-01-02,1,469643,1.0,False
101690724,2017-01-02,1,470624,2.0,False
101690725,2017-01-02,1,470625,1.0,False
101690726,2017-01-02,1,471980,1.0,False
101690727,2017-01-02,1,472526,3.0,False
101690728,2017-01-02,1,472645,2.0,False
101690729,2017-01-02,1,472658,1.0,False
101690730,2017-01-02,1,476261,1.0,False
101690731,2017-01-02,1,502230,2.0,True
101690732,2017-01-02,1,502331,9.0,False
101690733,2017-01-02,1,507354,1.75,False
101690734,2017-01-02,1,507457,2.0,False
101690735,2017-01-02,1,507478,2.0,False
101690736,2017-01-02,1,507479,1.0,False
101690737,2017-01-02,1,507867,1.0,False
101690738,2017-01-02,1,508947,3.0,False
101690739,2017-01-02,1,510057,10.0,True
101690740,2017-01-02,1,513379,1.0,False
101690741,2017-01-02,1,514149,1.0,False
101690742,2017-01-02,1,514172,3.0,True
101690743,2017-01-02,1,514327,2.0,False
101690744,2017-01-02,1,517903,3.0,False
101690745,2017-01-02,1,517909,1.109,False
101690746,2017-01-02,1,518091,27.0,False
101690747,2017-01-02,1,518094,5.0,False
101690748,2017-01-02,1,519560,1.057,False
101690749,2017-01-02,1,552050,6.0,False
101690750,2017-01-02,1,554047,1.0,False
101690751,2017-01-02,1,554048,1.0,False
101690752,2017-01-02,1,554049,4.0,False
101690753,2017-01-02,1,554143,1.0,False
101690754,2017-01-02,1,556698,3.0,True
101690755,2017-01-02,1,557256,10.0,False
101690756,2017-01-02,1,557257,3.0,False
101690757,2017-01-02,1,557286,1.0,False
101690758,2017-01-02,1,557305,4.0,False
101690759,2017-01-02,1,557408,8.0,False
101690760,2017-01-02,1,557420,13.0,False
101690761,2017-01-02,1,557810,2.0,False
101690762,2017-01-02,1,558730,1.0,False
101690763,2017-01-02,1,559494,2.0,False
101690764,2017-01-02,1,559680,1.0,False
101690765,2017-01-02,1,559870,10.0,False
101690766,2017-01-02,1,559873,3.0,True
101690767,2017-01-02,1,563654,1.0,False
101690768,2017-01-02,1,563966,4.0,False
101690769,2017-01-02,1,564110,2.0,False
101690770,2017-01-02,1,564272,2.0,False
101690771,2017-01-02,1,564274,1.0,True
101690772,2017-01-02,1,564287,4.0,False
101690773,2017-01-02,1,564533,4.0,False
101690774,2017-01-02,1,564534,1.0,False
101690775,2017-01-02,1,567623,6.0,True
101690776,2017-01-02,1,570869,1.0,False
101690777,2017-01-02,1,575630,1.0,False
101690778,2017-01-02,1,575875,2.0,False
101690779,2017-01-02,1,575876,4.0,False
101690780,2017-01-02,1,577740,1.0,False
101690781,2017-01-02,1,577741,4.0,False
101690782,2017-01-02,1,577745,1.0,False
101690783,2017-01-02,1,579759,2.0,False
101690784,2017-01-02,1,580929,1.0,False
101690785,2017-01-02,1,581078,2.0,True
101690786,2017-01-02,1,582863,4.4860000000000015,False
101690787,2017-01-02,1,582864,17.096,False
101690788,2017-01-02,1,582865,3.573,False
101690789,2017-01-02,1,583795,1.202,False
101690790,2017-01-02,1,583797,2.392,False
101690791,2017-01-02,1,583799,4.569,False
101690792,2017-01-02,1,583868,1.703,False
101690793,2017-01-02,1,583968,1.122,False
101690794,2017-01-02,1,583973,0.88,False
101690795,2017-01-02,1,584026,0.863,False
101690796,2017-01-02,1,584028,8.25,False
101690797,2017-01-02,1,584076,2.298,False
101690798,2017-01-02,1,584077,1.484,False
101690799,2017-01-02,1,584188,1.58,False
101690800,2017-01-02,1,584246,4.628,False
101690801,2017-01-02,1,586823,2.0,False
101690802,2017-01-02,1,587069,1.0,False
101690803,2017-01-02,1,587186,5.0,False
101690804,2017-01-02,1,598414,4.0,False
101690805,2017-01-02,1,603255,4.0,False
101690806,2017-01-02,1,617096,2.0,False
101690807,2017-01-02,1,617103,4.0,False
101690808,2017-01-02,1,619965,1.0,False
101690809,2017-01-02,1,621300,4.0,False
101690810,2017-01-02,1,623330,1.0,True
101690811,2017-01-02,1,627263,1.0,True
101690812,2017-01-02,1,634008,0.6509999999999999,False
101690813,2017-01-02,1,634009,1.29,False
101690814,2017-01-02,1,634010,0.606,False
101690815,2017-01-02,1,634014,3.025,False
101690816,2017-01-02,1,634054,3.114,False
101690817,2017-01-02,1,638296,3.0,False
101690818,2017-01-02,1,641042,1.0,False
101690819,2017-01-02,1,645294,2.0,False
101690820,2017-01-02,1,648313,2.0,False
101690821,2017-01-02,1,651326,2.0,False
101690822,2017-01-02,1,651523,5.0,False
101690823,2017-01-02,1,655427,1.0,False
101690824,2017-01-02,1,657869,3.0,False
101690825,2017-01-02,1,660502,3.0,False
101690826,2017-01-02,1,660503,3.0,False
101690827,2017-01-02,1,664543,3.0,False
101690828,2017-01-02,1,664545,2.0,False
101690829,2017-01-02,1,668753,1.0,False
101690830,2017-01-02,1,671039,17.0,False
101690831,2017-01-02,1,671699,0.8859999999999999,False
101690832,2017-01-02,1,671708,0.256,False
101690833,2017-01-02,1,675524,2.0,False
101690834,2017-01-02,1,679603,1.0,False
101690835,2017-01-02,1,679604,1.0,False
101690836,2017-01-02,1,679926,1.0,False
101690837,2017-01-02,1,683721,1.0,False
101690838,2017-01-02,1,683722,1.0,False
101690839,2017-01-02,1,683723,1.0,False
101690840,2017-01-02,1,686036,1.0,False
101690841,2017-01-02,1,691945,2.0,True
101690842,2017-01-02,1,692104,2.0,False
101690843,2017-01-02,1,692105,4.0,False
101690844,2017-01-02,1,692106,2.0,False
101690845,2017-01-02,1,692537,2.0,False
101690846,2017-01-02,1,695758,2.927,False
101690847,2017-01-02,1,696183,2.0,False
101690848,2017-01-02,1,699692,5.442,False
101690849,2017-01-02,1,699693,1.3,False
101690850,2017-01-02,1,699703,7.593,False
101690851,2017-01-02,1,699745,2.559,False
101690852,2017-01-02,1,700607,2.0,False
101690853,2017-01-02,1,700609,2.0,False
101690854,2017-01-02,1,700610,3.0,True
101690855,2017-01-02,1,716242,2.0,False
101690856,2017-01-02,1,716250,1.0,False
101690857,2017-01-02,1,723184,7.0,False
101690858,2017-01-02,1,724498,2.0,False
101690859,2017-01-02,1,730258,5.0,False
101690860,2017-01-02,1,736128,1.0,False
101690861,2017-01-02,1,738219,1.0,False
101690862,2017-01-02,1,740722,6.0,False
101690863,2017-01-02,1,740726,3.0,False
101690864,2017-01-02,1,740728,3.0,False
101690865,2017-01-02,1,740729,4.0,False
101690866,2017-01-02,1,741201,2.0,False
101690867,2017-01-02,1,743494,1.0,False
101690868,2017-01-02,1,743496,3.0,False
101690869,2017-01-02,1,743497,1.0,False
101690870,2017-01-02,1,749421,3.0,False
101690871,2017-01-02,1,749729,2.0,False
101690872,2017-01-02,1,757880,2.0,False
101690873,2017-01-02,1,757888,1.0,False
101690874,2017-01-02,1,758861,1.0,False
101690875,2017-01-02,1,759657,2.0,False
101690876,2017-01-02,1,759890,1.0,False
101690877,2017-01-02,1,759893,1.0,False
101690878,2017-01-02,1,764438,2.0,False
101690879,2017-01-02,1,764439,2.0,False
101690880,2017-01-02,1,765092,5.081,False
101690881,2017-01-02,1,765519,1.0,False
101690882,2017-01-02,1,781794,2.0,False
101690883,2017-01-02,1,781796,3.0,False
101690884,2017-01-02,1,781797,1.0,False
101690885,2017-01-02,1,781798,5.0,False
101690886,2017-01-02,1,789223,4.0,True
101690887,2017-01-02,1,789224,5.0,True
101690888,2017-01-02,1,789904,1.0,False
101690889,2017-01-02,1,789905,6.0,False
101690890,2017-01-02,1,793341,1.0,False
101690891,2017-01-02,1,793346,1.0,False
101690892,2017-01-02,1,794245,1.0,False
101690893,2017-01-02,1,795610,2.0,False
101690894,2017-01-02,1,796396,2.0,False
101690895,2017-01-02,1,801217,2.0,False
101690896,2017-01-02,1,802831,3.0,False
101690897,2017-01-02,1,802833,1.0,False
101690898,2017-01-02,1,804503,1.0,False
101690899,2017-01-02,1,804932,2.0,False
101690900,2017-01-02,1,804974,2.0,False
101690901,2017-01-02,1,805310,4.0,False
101690902,2017-01-02,1,805788,2.0,True
101690903,2017-01-02,1,807495,2.0,False
101690904,2017-01-02,1,809184,2.0,False
101690905,2017-01-02,1,809882,1.0,False
101690906,2017-01-02,1,812726,2.0,False
101690907,2017-01-02,1,812757,1.0,False
101690908,2017-01-02,1,813167,4.0,False
101690909,2017-01-02,1,813769,1.0,False
101690910,2017-01-02,1,813770,4.0,False
101690911,2017-01-02,1,816606,1.0,False
101690912,2017-01-02,1,816679,2.03,False
101690913,2017-01-02,1,819194,1.0,False
101690914,2017-01-02,1,819206,1.467,False
101690915,2017-01-02,1,819209,1.283,False
101690916,2017-01-02,1,819228,9.81,False
101690917,2017-01-02,1,823245,1.0,False
101690918,2017-01-02,1,827911,1.0,False
101690919,2017-01-02,1,828204,1.0,False
101690920,2017-01-02,1,828630,1.0,False
101690921,2017-01-02,1,829389,2.0,False
101690922,2017-01-02,1,830749,1.0,False
101690923,2017-01-02,1,830797,1.0,False
101690924,2017-01-02,1,830806,1.0,False
101690925,2017-01-02,1,833395,2.0,False
101690926,2017-01-02,1,833396,1.0,False
101690927,2017-01-02,1,838215,5.0,False
101690928,2017-01-02,1,838216,5.0,False
101690929,2017-01-02,1,838217,2.0,False
101690930,2017-01-02,1,838406,1.0,False
101690931,2017-01-02,1,838407,4.0,False
101690932,2017-01-02,1,838408,1.0,False
101690933,2017-01-02,1,838412,3.0,False
101690934,2017-01-02,1,838413,1.0,False
101690935,2017-01-02,1,838875,2.0,False
101690936,2017-01-02,1,839363,1.0,False
101690937,2017-01-02,1,839364,5.0,False
101690938,2017-01-02,1,839367,2.0,False
101690939,2017-01-02,1,839545,3.0,False
101690940,2017-01-02,1,841197,12.0,False
101690941,2017-01-02,1,841583,1.0,False
101690942,2017-01-02,1,841607,1.0,False
101690943,2017-01-02,1,841612,6.0,False
101690944,2017-01-02,1,841614,7.0,False
101690945,2017-01-02,1,841841,2.0,False
101690946,2017-01-02,1,843585,3.0,False
101690947,2017-01-02,1,844017,1.0,True
101690948,2017-01-02,1,844019,1.105,False
101690949,2017-01-02,1,846565,2.0,False
101690950,2017-01-02,1,847894,1.0,False
101690951,2017-01-02,1,848765,1.0,False
101690952,2017-01-02,1,849135,1.0,False
101690953,2017-01-02,1,849312,4.0,False
101690954,2017-01-02,1,850333,1.0,False
101690955,2017-01-02,1,850460,1.0,True
101690956,2017-01-02,1,852110,4.0,False
101690957,2017-01-02,1,852620,4.0,False
101690958,2017-01-02,1,859932,2.0,False
101690959,2017-01-02,1,860548,1.0,False
101690960,2017-01-02,1,862213,2.0,False
101690961,2017-01-02,1,862454,6.0,True
101690962,2017-01-02,1,864290,3.0,False
101690963,2017-01-02,1,864508,1.0,False
101690964,2017-01-02,1,865147,1.0,False
101690965,2017-01-02,1,866927,3.0,False
101690966,2017-01-02,1,868529,2.0,True
101690967,2017-01-02,1,870545,3.0,False
101690968,2017-01-02,1,870938,1.0,False
101690969,2017-01-02,1,871118,0.8170000000000001,False
101690970,2017-01-02,1,871600,1.0,False
101690971,2017-01-02,1,872317,4.0,True
101690972,2017-01-02,1,876223,1.0,False
101690973,2017-01-02,1,876663,6.0,False
101690974,2017-01-02,1,877513,1.0,False
101690975,2017-01-02,1,881911,2.0,False
101690976,2017-01-02,1,881912,2.0,False
101690977,2017-01-02,1,882624,3.0,False
101690978,2017-01-02,1,886067,7.0,False
101690979,2017-01-02,1,888630,2.0,False
101690980,2017-01-02,1,888763,1.0,False
101690981,2017-01-02,1,890213,6.0,False
101690982,2017-01-02,1,890214,1.0,False
101690983,2017-01-02,1,890215,1.0,False
101690984,2017-01-02,1,890371,2.0,False
101690985,2017-01-02,1,890374,2.0,False
101690986,2017-01-02,1,892076,1.0,False
101690987,2017-01-02,1,895291,9.688,False
101690988,2017-01-02,1,898656,6.0,False
101690989,2017-01-02,1,900196,1.0,False
101690990,2017-01-02,1,903284,2.151,False
101690991,2017-01-02,1,903285,9.888,False
101690992,2017-01-02,1,906979,2.0,False
101690993,2017-01-02,1,907684,4.0,False
101690994,2017-01-02,1,911429,1.0,False
101690995,2017-01-02,1,911990,1.0,False
101690996,2017-01-02,1,913363,7.0,False
101690997,2017-01-02,1,913364,4.0,False
101690998,2017-01-02,1,913521,2.0,False
101690999,2017-01-02,1,913964,2.0,True
101691000,2017-01-02,1,913966,1.0,True
101691001,2017-01-02,1,913967,2.0,True
101691002,2017-01-02,1,913968,3.0,True
101691003,2017-01-02,1,916885,2.0,False
101691004,2017-01-02,1,916886,2.0,False
101691005,2017-01-02,1,921042,2.0,False
101691006,2017-01-02,1,926958,7.0,False
101691007,2017-01-02,1,928477,1.0,False
101691008,2017-01-02,1,929627,1.0,False
101691009,2017-01-02,1,936341,4.0,False
101691010,2017-01-02,1,938125,1.0,False
101691011,2017-01-02,1,938570,1.0,False
101691012,2017-01-02,1,938574,1.0,True
101691013,2017-01-02,1,938575,5.0,False
101691014,2017-01-02,1,939129,2.0,False
101691015,2017-01-02,1,939207,2.0,False
101691016,2017-01-02,1,939210,1.0,False
101691017,2017-01-02,1,940591,4.0,False
101691018,2017-01-02,1,940592,2.0,False
101691019,2017-01-02,1,940616,1.0,False
101691020,2017-01-02,1,940664,2.0,False
101691021,2017-01-02,1,940665,4.0,False
101691022,2017-01-02,1,949053,2.0,True
101691023,2017-01-02,1,951675,10.0,False
101691024,2017-01-02,1,953404,1.0,False
101691025,2017-01-02,1,953420,2.0,False
101691026,2017-01-02,1,953427,5.0,False
101691027,2017-01-02,1,953428,10.0,False
101691028,2017-01-02,1,953562,1.0,False
101691029,2017-01-02,1,954553,1.0,False
101691030,2017-01-02,1,954796,1.0,False
101691031,2017-01-02,1,954805,2.0,False
101691032,2017-01-02,1,956012,3.0,True
101691033,2017-01-02,1,956014,7.0,True
101691034,2017-01-02,1,957096,1.0,False
101691035,2017-01-02,1,957098,3.0,False
101691036,2017-01-02,1,959502,1.0,True
101691037,2017-01-02,1,964752,9.0,True
101691038,2017-01-02,1,968432,7.0,False
101691039,2017-01-02,1,968936,1.0,False
101691040,2017-01-02,1,968937,2.0,False
101691041,2017-01-02,1,977007,1.0,False
101691042,2017-01-02,1,979195,2.0,False
101691043,2017-01-02,1,979196,3.0,False
101691044,2017-01-02,1,979199,2.0,False
101691045,2017-01-02,1,979554,1.0,False
101691046,2017-01-02,1,985823,3.0,False
101691047,2017-01-02,1,987308,4.0,False
101691048,2017-01-02,1,988408,1.0,False
101691049,2017-01-02,1,996537,2.0,False
101691050,2017-01-02,1,996606,2.7910000000000004,False
101691051,2017-01-02,1,996613,3.911,False
101691052,2017-01-02,1,999545,1.0,False
101691053,2017-01-02,1,999546,4.0,False
101691054,2017-01-02,1,999547,12.0,False
101691055,2017-01-02,1,1001305,1.0,False
101691056,2017-01-02,1,1004550,11.0,False
101691057,2017-01-02,1,1004551,2.0,False
101691058,2017-01-02,1,1009997,5.0,False
101691059,2017-01-02,1,1010755,2.0,True
101691060,2017-01-02,1,1010757,2.0,True
101691061,2017-01-02,1,1012787,1.0,False
101691062,2017-01-02,1,1014865,3.0,False
101691063,2017-01-02,1,1017791,1.0,False
101691064,2017-01-02,1,1018878,11.0,False
101691065,2017-01-02,1,1028589,1.0,False
101691066,2017-01-02,1,1033395,6.0,False
101691067,2017-01-02,1,1036689,1.0,False
101691068,2017-01-02,1,1037845,7.0,True
101691069,2017-01-02,1,1037846,2.0,False
101691070,2017-01-02,1,1037856,2.0,False
101691071,2017-01-02,1,1038945,1.0,False
101691072,2017-01-02,1,1038946,2.0,False
101691073,2017-01-02,1,1038950,2.0,False
101691074,2017-01-02,1,1038953,1.0,False
101691075,2017-01-02,1,1038962,1.0,False
101691076,2017-01-02,1,1040170,6.0,False
101691077,2017-01-02,1,1040348,1.0,False
101691078,2017-01-02,1,1044584,4.0,False
101691079,2017-01-02,1,1044592,1.0,False
101691080,2017-01-02,1,1045449,2.0,False
101691081,2017-01-02,1,1046272,2.0,False
101691082,2017-01-02,1,1047679,10.0,False
101691083,2017-01-02,1,1047680,19.0,False
101691084,2017-01-02,1,1047681,15.0,False
101691085,2017-01-02,1,1047682,4.0,False
101691086,2017-01-02,1,1047685,13.0,False
101691087,2017-01-02,1,1047690,12.0,False
101691088,2017-01-02,1,1047695,1.0,False
101691089,2017-01-02,1,1047696,2.0,False
101691090,2017-01-02,1,1047702,4.0,False
101691091,2017-01-02,1,1047705,1.0,False
101691092,2017-01-02,1,1047721,2.0,False
101691093,2017-01-02,1,1047733,2.0,False
101691094,2017-01-02,1,1047740,1.0,False
101691095,2017-01-02,1,1047752,2.0,False
101691096,2017-01-02,1,1047753,4.0,False
101691097,2017-01-02,1,1047755,2.0,False
101691098,2017-01-02,1,1047756,1.0,False
101691099,2017-01-02,1,1047772,1.0,False
101691100,2017-01-02,1,1047786,1.0,False
101691101,2017-01-02,1,1047790,7.0,False
101691102,2017-01-02,1,1052563,3.0,False
101691103,2017-01-02,1,1057033,3.0,False
101691104,2017-01-02,1,1057034,4.0,False
101691105,2017-01-02,1,1057491,1.0,False
101691106,2017-01-02,1,1060036,1.0,False
101691107,2017-01-02,1,1062374,2.35,False
101691108,2017-01-02,1,1066900,3.0,False
101691109,2017-01-02,1,1070962,2.0,False
101691110,2017-01-02,1,1071928,1.0,False
101691111,2017-01-02,1,1071949,6.0,False
101691112,2017-01-02,1,1072167,2.0,False
101691113,2017-01-02,1,1074327,42.0,False
101691114,2017-01-02,1,1078288,1.0,False
101691115,2017-01-02,1,1079215,2.0,False
101691116,2017-01-02,1,1080756,1.0,True
101691117,2017-01-02,1,1082042,1.0,False
101691118,2017-01-02,1,1082391,1.0,False
101691119,2017-01-02,1,1082907,1.0,False
101691120,2017-01-02,1,1083152,17.0,True
101691121,2017-01-02,1,1083196,2.0,False
101691122,2017-01-02,1,1084417,2.0,False
101691123,2017-01-02,1,1084425,1.0,True
101691124,2017-01-02,1,1084881,1.0,False
101691125,2017-01-02,1,1087270,2.0,False
101691126,2017-01-02,1,1089044,1.0,False
101691127,2017-01-02,1,1089045,1.0,False
101691128,2017-01-02,1,1091365,2.0,False
101691129,2017-01-02,1,1091366,2.0,False
101691130,2017-01-02,1,1091367,2.0,False
101691131,2017-01-02,1,1091467,0.823,False
101691132,2017-01-02,1,1093344,1.0,False
101691133,2017-01-02,1,1096235,4.0,False
101691134,2017-01-02,1,1097187,3.0,False
101691135,2017-01-02,1,1102268,1.0,False
101691136,2017-01-02,1,1102970,1.0,False
101691137,2017-01-02,1,1102976,2.0,False
101691138,2017-01-02,1,1104598,1.0,True
101691139,2017-01-02,1,1104599,3.0,False
101691140,2017-01-02,1,1105211,7.0,False
101691141,2017-01-02,1,1105212,2.0,True
101691142,2017-01-02,1,1105213,2.0,False
101691143,2017-01-02,1,1109116,20.0,False
101691144,2017-01-02,1,1109326,3.0,False
101691145,2017-01-02,1,1109391,1.0,False
101691146,2017-01-02,1,1110679,3.0,False
101691147,2017-01-02,1,1112839,1.0,False
101691148,2017-01-02,1,1114761,2.0,False
101691149,2017-01-02,1,1114914,4.0,False
101691150,2017-01-02,1,1116113,2.0,False
101691151,2017-01-02,1,1117661,1.0,False
101691152,2017-01-02,1,1118691,2.0,False
101691153,2017-01-02,1,1118775,1.0,False
101691154,2017-01-02,1,1121513,1.0,False
101691155,2017-01-02,1,1121514,2.0,False
101691156,2017-01-02,1,1124165,1.0,False
101691157,2017-01-02,1,1127860,2.0,False
101691158,2017-01-02,1,1127862,2.0,False
101691159,2017-01-02,1,1146496,16.0,False
101691160,2017-01-02,1,1146648,7.0,False
101691161,2017-01-02,1,1146795,5.0,True
101691162,2017-01-02,1,1146800,1.0,False
101691163,2017-01-02,1,1146804,1.0,False
101691164,2017-01-02,1,1147495,4.0,False
101691165,2017-01-02,1,1148018,3.0,False
101691166,2017-01-02,1,1148548,4.0,False
101691167,2017-01-02,1,1148812,2.0,False
